Customer_ID,Full_Name,Email,Signup_Channel
C2727,Katie Duffy,k.duffy64@email.com,App
C2728,Robert Finley,r.finley88@email.com,In store
C2729,Kyle Golden,k.golden29@email.com,App
C2730,John Campbell,j.campbell67@email.com,App
C2731,Michelle Johnson,m.johnson62@email.com,In store
C2732,Scott Simpson,s.simpson29@email.com,App
C2733,Joseph Sawyer,j.sawyer27@email.com,In store
C2734,Jason Hill,j.hill81@email.com,Online
C2735,Cheryl Christensen,c.christensen57@email.com,In store
C2736,Sergio Pennington,s.pennington43@email.com,App
C2737,Erica Davis,e.davis59@email.com,In store
C2738,Gary Taylor,g.taylor95@email.com,In store
C2739,James Cox,j.cox20@email.com,App
C2740,Brandon Hutchinson,b.hutchinson64@email.com,App
C2741,Robert Bell,r.bell72@email.com,In store
C2742,Debbie Santos,d.santos35@email.com,App
C2743,Benjamin Maldonado,b.maldonado42@email.com,Online
C2744,Sierra Anderson,s.anderson31@email.com,App
C2745,Kristin Valdez,k.valdez87@email.com,Online
C2746,Robert Moore,r.moore72@email.com,In store
C2747,Melissa Smith,m.smith50@email.com,App
C2748,Michael Bond,m.bond42@email.com,In store
C2749,Dustin Allen,d.allen62@email.com,Online
C2750,Amy Huffman,a.huffman75@email.com,In store
C2751,John Howe,j.howe80@email.com,App
C2752,Johnathan Trujillo,j.trujillo40@email.com,In store
C2753,Bobby Garner,b.garner81@email.com,App
C2754,Mark Bryant,m.bryant45@email.com,Online
C2755,Donald Cox,d.cox48@email.com,App
C2756,Dalton Harmon,d.harmon50@email.com,In store
C2757,Michael Warner,m.warner14@email.com,In store
C2758,Kathy Compton,k.compton15@email.com,Online
C2759,Justin Blanchard,j.blanchard25@email.com,Online
C2760,Tara Sparks,t.sparks28@email.com,App
C2761,Rachael King,r.king46@email.com,App
C2762,Kimberly Gibson,k.gibson78@email.com,In store
C2763,Luis Cooper,l.cooper94@email.com,App
C2764,Johnny Lopez,j.lopez51@email.com,In store
C2765,Joseph Moran,j.moran65@email.com,App
C2766,John Vaughn,j.vaughn94@email.com,In store
C2767,Frank Colon,f.colon59@email.com,In store
C2768,Russell Lee,r.lee83@email.com,App
C2769,Amanda Burke,a.burke42@email.com,Online
C2770,Tamara Nelson,t.nelson26@email.com,In store
C2771,James Howard,j.howard11@email.com,App
C2772,Kevin Mason,k.mason53@email.com,Online
C2773,Michelle Wallace,m.wallace80@email.com,Online
C2774,David Baker,d.baker59@email.com,App
C2775,Jennifer Fuller,j.fuller76@email.com,App
C2776,Michael Guzman,m.guzman42@email.com,In store
C2777,Tina Martinez,t.martinez34@email.com,In store
C2778,Nicole Boyd,n.boyd45@email.com,App
C2779,Anthony Berry,a.berry28@email.com,In store
C2780,Jessica King,j.king92@email.com,In store
C2781,Gregory Glover,g.glover27@email.com,App
C2782,Theresa Boone,t.boone40@email.com,App
C2783,Robert Faulkner,r.faulkner76@email.com,Online
C2784,Cory Mathis,c.mathis61@email.com,Online
C2785,Courtney Santana,c.santana17@email.com,Online
C2786,Joseph Cohen,j.cohen62@email.com,Online
C2787,Stacey King,s.king21@email.com,Online
C2788,Johnny Williams,j.williams73@email.com,In store
C2789,Sean Galloway,s.galloway11@email.com,In store
C2790,Harold Carter,h.carter61@email.com,App
C2791,Adam Baker,a.baker88@email.com,Online
C2792,Cynthia Anderson,c.anderson36@email.com,Online
C2793,William Reid,w.reid34@email.com,In store
C2794,Jane Campbell,j.campbell74@email.com,App
C2795,Tammy Reid,t.reid49@email.com,In store
C2796,Daniel Patrick,d.patrick37@email.com,In store
C2797,Derek Howard,d.howard81@email.com,Online
C2798,Christopher Wilson,c.wilson61@email.com,Online
C2799,Kimberly Joseph,k.joseph15@email.com,Online
C2800,Kathryn Santana,k.santana46@email.com,Online
C2801,Melissa Austin,m.austin73@email.com,App
C2802,Nicholas Small,n.small44@email.com,Online
C2803,Alex Cameron,a.cameron26@email.com,Online
C2804,Jennifer Gonzales,j.gonzales97@email.com,Online
C2805,Robert Mitchell,r.mitchell60@email.com,In store
C2806,Cole Shelton,c.shelton61@email.com,In store
C2807,Edward Abbott,e.abbott73@email.com,In store
C2808,Sabrina Nguyen,s.nguyen26@email.com,Online
C2809,Kimberly Lewis,k.lewis58@email.com,Online
C2810,Micheal Howard,m.howard16@email.com,In store
C2811,Erin Rodriguez,e.rodriguez74@email.com,App
C2812,Emily Miller,e.miller71@email.com,App
C2813,Mallory Sullivan,m.sullivan19@email.com,App
C2814,Brett Pham,b.pham34@email.com,In store
C2815,Debra Alvarez,d.alvarez74@email.com,App
C2816,Ashley Scott,a.scott12@email.com,App
C2817,Jesse Murphy,j.murphy57@email.com,In store
C2818,Billy Rice,b.rice80@email.com,App
C2819,Isaac Tran,i.tran69@email.com,Online
C2820,Gregory Randall,g.randall96@email.com,In store
C2821,Juan Sloan,j.sloan23@email.com,In store
C2822,Olivia Sutton,o.sutton94@email.com,In store
C2823,Patricia Gill,p.gill11@email.com,Online
C2824,Joel Aguilar,j.aguilar46@email.com,App
C2825,Diana Webb,d.webb43@email.com,In store
C2826,Betty Patterson,b.patterson96@email.com,In store
C2827,Matthew Austin,m.austin49@email.com,Online
C2828,Troy Smith,t.smith35@email.com,App
C2829,Yolanda Jackson,y.jackson31@email.com,In store
C2830,Ryan White,r.white34@email.com,App
C2831,Robert Lopez,r.lopez24@email.com,In store
C2832,Regina Clark,r.clark30@email.com,In store
C2833,Kara Carter,k.carter49@email.com,App
C2834,Michelle Lin,m.lin95@email.com,In store
C2835,Edward Smith,e.smith23@email.com,App
C2836,Louis Burns,l.burns85@email.com,App
C2837,Angela Johnson,a.johnson95@email.com,App
C2838,Jessica Higgins,j.higgins27@email.com,In store
C2839,Steven Graham,s.graham32@email.com,Online
C2840,Natalie Woods,n.woods75@email.com,Online
C2841,Michelle Bright,m.bright31@email.com,App
C2842,Joseph Wolf,j.wolf47@email.com,In store
C2843,Robert Stevens,r.stevens51@email.com,App
C2844,Katherine Hudson,k.hudson26@email.com,App
C2845,Angela Kim,a.kim91@email.com,App
C2846,Shannon Day,s.day11@email.com,App
C2847,William Cruz,w.cruz88@email.com,App
C2848,Cody Wallace,c.wallace59@email.com,App
C2849,Wendy Murray,w.murray27@email.com,In store
C2850,Jason Monroe,j.monroe47@email.com,Online
C2851,Diane Webster,d.webster44@email.com,In store
C2852,Sheila Franklin,s.franklin90@email.com,Online
C2853,Anthony Bowen,a.bowen27@email.com,App
C2854,Richard Jackson,r.jackson44@email.com,In store
C2855,Mikayla Clayton,m.clayton53@email.com,In store
C2856,Jasmine Young,j.young63@email.com,In store
C2857,Julia Bryant,j.bryant34@email.com,In store
C2858,Ruben Mcintyre,r.mcintyre24@email.com,App
C2859,Heather Nelson,h.nelson12@email.com,In store
C2860,Jillian Nguyen,j.nguyen54@email.com,App
C2861,Courtney Elliott,c.elliott51@email.com,App
C2862,Shelly Watson,s.watson29@email.com,In store
C2863,Penny Yang,p.yang96@email.com,App
C2864,Stephen Hodge,s.hodge27@email.com,App
C2865,David Williamson,d.williamson38@email.com,Online
C2866,Kim Jackson,k.jackson88@email.com,App
C2867,Lorraine Reese,l.reese21@email.com,In store
C2868,Susan Osborne,s.osborne62@email.com,Online
C2869,Stephanie Burke,s.burke17@email.com,Online
C2870,Roger Moss,r.moss33@email.com,In store
C2871,Roger Ryan,r.ryan70@email.com,In store
C2872,Melissa Miller,m.miller98@email.com,Online
C2873,Megan Davis,m.davis87@email.com,Online
C2874,Michael Michael,m.michael54@email.com,In store
C2875,Nicholas Farley,n.farley10@email.com,In store
C2876,Michael Murphy,m.murphy33@email.com,App
C2877,Jonathon Howard,j.howard91@email.com,Online
C2878,Renee Lowery,r.lowery57@email.com,App
C2879,Krista Cunningham,k.cunningham27@email.com,In store
C2880,Austin Taylor,a.taylor61@email.com,Online
C2881,James Juarez,j.juarez45@email.com,In store
C2882,Summer Spears,s.spears97@email.com,App
C2883,Troy Burton,t.burton79@email.com,In store
C2884,Gerald Stone,g.stone81@email.com,Online
C2885,Katherine Patton,k.patton83@email.com,Online
C2886,Gary Williamson,g.williamson35@email.com,App
C2887,Kenneth Love,k.love61@email.com,In store
C2888,Tina Burns,t.burns44@email.com,Online
C2889,Jessica Booth,j.booth19@email.com,In store
C2890,Veronica Jacobson,v.jacobson36@email.com,App
C2891,Sandra Nguyen,s.nguyen66@email.com,Online
C2892,Jason Sherman,j.sherman63@email.com,App
C2893,Jeffery Jarvis,j.jarvis46@email.com,In store
C2894,Javier Perkins,j.perkins27@email.com,In store
C2895,Tina Santana,t.santana53@email.com,App
C2896,Jason Smith,j.smith93@email.com,In store
C2897,Ernest Pena,e.pena38@email.com,App
C2898,Susan Shah,s.shah24@email.com,Online
C2899,Anthony White,a.white96@email.com,App
C2900,Courtney Bentley,c.bentley97@email.com,Online
C2901,Ralph Gonzalez,r.gonzalez46@email.com,App
C2902,Amy Bryant,a.bryant63@email.com,App
C2903,James Turner,j.turner68@email.com,In store
C2904,Lisa Butler,l.butler64@email.com,App
C2905,Jasmine Molina,j.molina61@email.com,App
C2906,Nicole Gamble,n.gamble86@email.com,App
C2907,Elizabeth Perez,e.perez65@email.com,Online
C2908,Charles Reeves,c.reeves45@email.com,Online
C2909,George Jimenez,g.jimenez49@email.com,In store
C2910,Alexandra Morgan,a.morgan66@email.com,App
C2911,Jennifer Cummings,j.cummings87@email.com,Online
C2912,Thomas Stevenson,t.stevenson29@email.com,App
C2913,Wanda Poole,w.poole16@email.com,Online
C2914,Julie Henderson,j.henderson71@email.com,In store
C2915,James Jordan,j.jordan11@email.com,Online
C2916,Joseph Harris,j.harris86@email.com,Online
C2917,Sara Hunter,s.hunter47@email.com,App
C2918,Edward Meyer,e.meyer10@email.com,App
C2919,Michele Harris,m.harris22@email.com,In store
C2920,Emily Meyers,e.meyers73@email.com,App
C2921,Katie Myers,k.myers40@email.com,App
C2922,Jason Jones,j.jones23@email.com,In store
C2923,Cody Jones,c.jones95@email.com,In store
C2924,Mary Moore,m.moore63@email.com,In store
C2925,Lucas Rodriguez,l.rodriguez46@email.com,In store
C2926,Michael Gonzalez,m.gonzalez12@email.com,In store
C2927,Eric Davis,e.davis86@email.com,App
C2928,Debra Burton,d.burton51@email.com,App
C2929,Elizabeth Gray,e.gray47@email.com,In store
C2930,William Oconnell,w.oconnell22@email.com,Online
C2931,Jeffrey Jimenez,j.jimenez27@email.com,Online
C2932,Thomas Frederick,t.frederick21@email.com,Online
C2933,David Williams,d.williams56@email.com,Online
C2934,Bradley Lewis,b.lewis92@email.com,App
C2935,Michael Galloway,m.galloway19@email.com,In store
C2936,Barbara Wheeler,b.wheeler66@email.com,App
C2937,Jesse Bullock,j.bullock20@email.com,In store
C2938,Christopher Cameron,c.cameron13@email.com,In store
C2939,David Green,d.green94@email.com,Online
C2940,Janice Moore,j.moore19@email.com,App
C2941,Wendy Hill,w.hill14@email.com,In store
C2942,Pamela Young,p.young85@email.com,In store
C2943,Theresa Lewis,t.lewis39@email.com,In store
C2944,Diane May,d.may42@email.com,In store
C2945,Kenneth Nguyen,k.nguyen91@email.com,App
C2946,Lisa Vargas,l.vargas32@email.com,Online
C2947,Joanna Evans,j.evans79@email.com,App
C2948,Joshua Anderson,j.anderson28@email.com,Online
C2949,Anthony Dixon,a.dixon24@email.com,In store
C2950,Charles Paul,c.paul95@email.com,App
C2951,Darren Mosley,d.mosley68@email.com,Online
C2952,James Adkins,j.adkins79@email.com,In store
C2953,Alexander Gibson,a.gibson15@email.com,Online
C2954,Alec Kaiser,a.kaiser98@email.com,App
C2955,Nicole Hess,n.hess79@email.com,App
C2956,Carol White,c.white66@email.com,Online
C2957,Erica Gomez,e.gomez70@email.com,App
C2958,Samuel Gilbert,s.gilbert65@email.com,In store
C2959,Daniel Jackson,d.jackson23@email.com,App
C2960,Timothy Douglas,t.douglas92@email.com,App
C2961,Angela Moses,a.moses16@email.com,Online
C2962,Craig Cox,c.cox91@email.com,Online
C2963,David Oliver,d.oliver70@email.com,In store
C2964,Erica Freeman,e.freeman64@email.com,App
C2965,Deanna Orozco,d.orozco83@email.com,In store
C2966,Stephen Carrillo,s.carrillo92@email.com,App
C2967,Kim Gould,k.gould37@email.com,Online
C2968,April Young,a.young58@email.com,App
C2969,Angelica Day,a.day76@email.com,App
C2970,Michael Duffy,m.duffy36@email.com,In store
C2971,Gary Chapman,g.chapman90@email.com,App
C2972,James Williams,j.williams48@email.com,Online
C2973,Heather Elliott,h.elliott93@email.com,App
C2974,Karen Ross,k.ross44@email.com,Online
C2975,Crystal Taylor,c.taylor56@email.com,In store
C2976,Mary Ballard,m.ballard75@email.com,In store
C2977,Adrian Donovan,a.donovan59@email.com,In store
C2978,Mark Payne,m.payne29@email.com,App
C2979,Barry Rodgers,b.rodgers45@email.com,App
C2980,Eric Schmidt,e.schmidt79@email.com,In store
C2981,Marcus Smith,m.smith93@email.com,App
C2982,Katie Alexander,k.alexander29@email.com,In store
C2983,Mary Schmidt,m.schmidt49@email.com,Online
C2984,Christopher Hodges,c.hodges59@email.com,Online
C2985,Bryan Acosta,b.acosta76@email.com,In store
C2986,Lee Kennedy,l.kennedy44@email.com,In store
C2987,Brandon Wall,b.wall54@email.com,In store
C2988,Victoria Morrison,v.morrison47@email.com,Online
C2989,Eric Browning,e.browning96@email.com,In store
C2990,Emily Hines,e.hines94@email.com,App
C2991,Amy Arnold,a.arnold74@email.com,In store
C2992,Madison Henderson,m.henderson12@email.com,App
C2993,Peter Faulkner,p.faulkner39@email.com,App
C2994,Valerie Davis,v.davis25@email.com,In store
C2995,Lisa Bell,l.bell79@email.com,Online
C2996,Michael Nicholson,m.nicholson83@email.com,App
C2997,Brittany Jackson,b.jackson58@email.com,App
C2998,Dennis Garcia,d.garcia55@email.com,Online
C2999,Mary Perez,m.perez34@email.com,App
C3000,Leah Morales,l.morales64@email.com,Online
